_unit_id,airline,text
681454851,Southwest,@SouthwestAir I have a child traveling cross country...she's 11 will be turning 12 in march...and (cont) http://t.co/Enh1keUUTd
681454852,Southwest,@SouthwestAir  how do you get one?
681454853,Southwest,@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!
681454854,Southwest,"@SouthwestAir beautiful view flying into San Jose, CA this evening http://t.co/SxVaGbRTlI"
681454855,Southwest,@SouthwestAir Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome
681454856,Southwest,"But expect no help from -&gt;@SouthwestAir &lt;-.  Our flt was canx at the last minute for ""weather.""  We flew home on weatherless @united."
681454857,Southwest,@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out
681454858,Southwest,@SouthwestAir yes please
681454859,Southwest,@SouthwestAir I changed my flight through St. Louis. Thanks for the reply though!
681454860,Southwest,@SouthwestAir flying by myself is getting old
681454861,Southwest,@SouthwestAir really shouldn't offer sweeps if your link isn't going to work! B http://t.co/nOfG0TQHYN
681454862,Southwest,@SouthwestAir Have had a companion pass for a few years and my wife and I use it all the time.  Thanks #southwest for making travel easy!
681454863,Southwest,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?"
681454864,Southwest,@SouthwestAir WIFI is so slow it totally precludes working on the web. Will NOT book SWA for business travel. Wish I hadn't lit $24 on fire
681454865,Southwest,@SouthwestAir yes please.my son lives in NJ.
681454866,Southwest,@SouthwestAir companion pass please!
681454867,Southwest,@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK
681454868,Southwest,"@SouthwestAir everyone deserves red carpet tx until they destroy your luggage &amp;only give you $75 voucher, like I want to fly w/them again!"
681454869,Southwest,@SouthwestAir staff was overall awful through multiple airports would have switched airlines if another flight was available
681454870,Southwest,@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys
681454871,Southwest,@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.
681454872,Southwest,".@SouthwestAir Well, we all need something to aim for."
681454873,Southwest,@SouthwestAir YES please....How do we get that companion pass?
681454874,Southwest,@southwestair on flight 3130 and I paid $8 for wifi that can't load a website functionally except for your own live streaming. Unacceptable.
681454875,Southwest,@SouthwestAir gimme
681454876,Southwest,@SouthwestAir flights still going to DAL?
681454877,Southwest,@SouthwestAir You've inspired me to start my own airline to combat your weak ass airline. sick of this shit
681454878,Southwest,@SouthwestAir is service to Aruba being permanently discontinued in August?
681454879,Southwest,@SouthwestAir yes please!
681454880,Southwest,@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg
681454881,Southwest,@SouthwestAir I (heart) my CP status. Sure would be nice to have though.
681454882,Southwest,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!
681454883,Southwest,@SouthwestAir I would love a great deal from bwi to las Memorial Day weekend aka my bday weekend _�
681454884,Southwest,@SouthwestAir I want one!
681454885,Southwest,@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1
681454886,Southwest,@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprG
681454887,Southwest,@SouthwestAir sign me up!
681454888,Southwest,@SouthwestAir I would love a +1 #RedCarpet  treatment
681454889,Southwest,@SouthwestAir how do I get my companion pass?
681454890,Southwest,@SouthwestAir Tell me the secrets to flying high #RedCarpet
681454891,Southwest,@SouthwestAir That would be brighter than all the stars combined on the red carpet tonight!
681454892,Southwest,@SouthwestAir How about auto check in for CP holders? Come on.
681454893,Southwest,@SouthwestAir got mine!  Just in time for the wife and my 15th anniversary!
681454894,Southwest,@SouthwestAir I love my Companion Pass (qualified 4th year).  #HollyMais
681454895,Southwest,@SouthwestAir where is mines?
681454896,Southwest,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!
681454897,Southwest,@SouthwestAir ...and how does one obtain this companion pass?
681454898,Southwest,"@SouthwestAir Yes, please."
681454899,Southwest,@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O
681454900,Southwest,@SouthwestAir sign me up!
681454901,Southwest,@SouthwestAir just got mine..now where to go??
681454902,Southwest,@SouthwestAir wifi is the worst $8 investment I have ever made.
681454903,Southwest,@SouthwestAir Can I get any help with Cancelled Flighting my flight reservation?
681454904,Southwest,@SouthwestAir sitting in Newark because flight 4179 was Cancelled Flightled for no apparent reason.  All I was told was sorry after 2.5 hrs waiting
681454905,Southwest,@SouthwestAir I have followed you. Awaiting your DM.
681454906,Southwest,"@SouthwestAir -U dont have Atlanta to San fransisco in 99$ in the present sale, like u had in the last sale?Im looking for 2 return tickets"
681454907,Southwest,@SouthwestAir couldn't be bothered to help with my lost my luggage. Not a single helpful employee owner to be found in BWI.
681454908,Southwest,@SouthwestAir Seriously? FOUR DELAYS? Only takes 42 minutes to get to Vegas from @flyLAXairport &amp; I have a connecting flight. #ridiculous
681454909,Southwest,"@SouthwestAir should get their shit together before they owe my $2,000 for my bag."
681454910,Southwest,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.
681454911,Southwest,@SouthwestAir I gave you one more try. Figured you could get a 1 hr flight right. Nope. Delayed an hr. Seems to be every time.
681454912,Southwest,@SouthwestAir I'm gonna ignore the fasten seatbelt sign and I want to see if ur man enough to do anything about it!!!
681454913,Southwest,@SouthwestAir I'm a huge fan and give y'all too much business...so please fix the damn wifi!
681454914,Southwest,@SouthwestAir got it.  Next time I will know about paying extra to make the A Line.
681454915,Southwest,"@SouthwestAir  we understand air delays which are out of your control, terrible telephone support, apps and online access that do not work??"
681454916,Southwest,@SouthwestAir Flying South by Southwest from SJC to SNA tiday http://t.co/KJKuVJ6CMo
681454917,Southwest,@SouthwestAir thanks connection thru Nashville have A1 boarding pass get to Dallas gate boarding 40 min before flt get end of B group
681454918,Southwest,@SouthwestAir Weather keeps slowing us down. Not your fault. This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :)
681454919,Southwest,@SouthwestAir Thanks.
681454920,Southwest,@SouthwestAir still planing on flights into Dal? We are trying to fly in tomorrow from lax
681454921,Southwest,@SouthwestAir now I can't board thanks. You guys moved me to standby. I've been holding this boarding pass since 7pm yesterday
681454922,Southwest,@SouthwestAir has a beautiful fleet. What a perfect evening to fly! http://t.co/XMZ3Tf9Ix8
681454923,Southwest,@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter _�ԍ
681454924,Southwest,@SouthwestAir My GF lost the promise ring I gave her on flight 2707 2/21/2015 SFO&gt;SNA. It's an infinity silver band ring. Please help!
681454925,Southwest,@SouthwestAir Two delayed flights in a row. Neither one of them explained
681454926,Southwest,@SouthwestAir been sleeping on the floor like I'm homeless and now delayed flights because the equipment isn't working! I have a job to get2
681454927,Southwest,@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs
681454928,Southwest,@SouthwestAir Thanks. 436. Only a minor delay so not a big deal. :)Appreciate the concern though. Boarding now. You do have amazing service!
681454929,Southwest,"@SouthwestAir Traveling with a 13 year old Thursday. He does not need an ID, correct?"
681454930,Southwest,@SouthwestAir How's Dallas incoming looking? I'm scheduled to fly in at 10:30 and wondering if I'll be stuck in St. Louis instead.
681454931,Southwest,@SouthwestAir Had a very unpleasant experience over the phone with one of your agents re: a Cancelled Flightled flight. I have the name &amp; agent ID.
681454932,Southwest,@SouthwestAir your wifi is angering me with its slowness
681454933,Southwest,@SouthwestAir thank you!
681454934,Southwest,@SouthwestAir we've been at the gate a long time. We're gonna miss our connection at MDW. Ack! http://t.co/qRXvZFrD1Z
681454935,Southwest,"@SouthwestAir I tweeted several times last week about flight info during storm, always a timely tweet back.  Thx! _�"
681454936,Southwest,"@SouthwestAir Sort of, but I'm arriving a day Late Flight and have to incur overnight costs in a connecting city. Not cool at all..."
681454937,Southwest,"@SouthwestAir promised 4 rooms until Wednesday, (wentook3) and the hotel charged us $79 per room because we had a pink paper needed white?"
681454938,Southwest,@SouthwestAir just sent it
681454939,Southwest,@SouthwestAir if you have a rules you should probably apply them all the times not just sometimes. #shouldhaveflownjetblue
681454940,Southwest,@SouthwestAir your hold music sounds like it's from Super Mario Bros for gameboy color
681454941,Southwest,@SouthwestAir props to your LAS employees working C11 gate. Because of them I am not opposed to flying through or to LAS in the future! _�ԏ_�ԏ_�ԏ
681454942,Southwest,@SouthwestAir baggage delivery at BWI very delayed and unnecessarily chaotic. Disappointing after a long trip! From a frequent traveler
681454943,Southwest,@SouthwestAir most other carriers were flying out way past SW Cancelled Flightlation. @AlaskaAir and @JetBlue got their passengers out much Late Flightr!!!!!
681454944,Southwest,"@SouthwestAir extremely frustrating travel experience in Denver! Instead of landing in SEA on Saturday, now it's Monday afternoon!"
681454945,Southwest,@SouthwestAir I will be calling someone on Monday in customer relations. Very disappointed in how I was treated by customer service!
