_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681452438,FALSE,finalized,3,2/25/15 8:33,neutral,1,,,United,,Gouwerijn,,0,,2/20/15 12:57,5.68877E+17,Alphen aan den Rijn,Amsterdam
681452439,FALSE,finalized,3,2/25/15 6:18,neutral,1,,,United,,bugstory,,0,,2/20/15 12:51,5.68876E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452441,FALSE,finalized,3,2/25/15 5:52,negative,0.6972,Late Flight,0.6972,United,,bugstory,,0,,2/20/15 12:48,5.68875E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452442,FALSE,finalized,3,2/25/15 2:22,negative,1,Cancelled Flight,1,United,,bugstory,,0,,2/20/15 12:47,5.68874E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452443,FALSE,finalized,3,2/25/15 7:31,positive,1,,,United,,dekt,,0,,2/20/15 12:44,5.68874E+17,San Francisco ,Pacific Time (US & Canada)
681452444,FALSE,finalized,3,2/25/15 5:43,neutral,0.6628,,,United,,youRsoMoney,,0,,2/20/15 12:43,5.68873E+17,Los Angeles,Pacific Time (US & Canada)
681452445,FALSE,finalized,3,2/25/15 9:05,negative,1,Late Flight,1,United,,ssapol5722,,0,,2/20/15 12:41,5.68873E+17,New Jersey,Quito
681452446,FALSE,finalized,3,2/25/15 10:21,neutral,1,,,United,,PaintboxGirl,,0,,2/20/15 12:38,5.68872E+17,New York State,Central Time (US & Canada)
681452447,FALSE,finalized,3,2/25/15 9:36,positive,1,,,United,,urno12,,0,,2/20/15 12:37,5.68872E+17,bonkers in Yonkers,New Delhi
681452448,FALSE,finalized,3,2/25/15 9:27,negative,1,Customer Service Issue,0.6644,United,,TaraNorden,,1,,2/20/15 12:34,5.68871E+17,Chicago,Central Time (US & Canada)
681452449,FALSE,finalized,3,2/25/15 0:50,neutral,1,,,United,,bubnub,,0,,2/20/15 12:34,5.68871E+17,,
681452450,FALSE,finalized,3,2/25/15 5:50,negative,1,Can't Tell,1,United,,PaintboxGirl,,0,,2/20/15 12:33,5.68871E+17,New York State,Central Time (US & Canada)
681452451,FALSE,finalized,3,2/25/15 2:20,positive,1,,,United,,bugstory,,0,,2/20/15 12:30,5.6887E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452452,FALSE,finalized,3,2/25/15 5:42,negative,0.6583,Late Flight,0.6583,United,,benjaminslavin,,0,,2/20/15 12:25,5.68869E+17,,Quito
681452453,FALSE,finalized,3,2/25/15 0:43,negative,0.6588,Can't Tell,0.3294,United,,dcharb10,,1,,2/20/15 12:23,5.68869E+17,Midwest,
681452454,FALSE,finalized,3,2/25/15 9:44,positive,1,,,United,,BattierCCIpuppy,,0,,2/20/15 12:22,5.68868E+17,"Sacramento, CA",
681452455,FALSE,finalized,3,2/25/15 3:08,negative,0.6743,Flight Booking Problems,0.3423,United,,abigailedge,,0,,2/20/15 12:11,5.68866E+17,"Brighton, UK",London
681452456,FALSE,finalized,3,2/25/15 7:31,neutral,1,,,United,,ScribblersNook,,0,,2/20/15 12:08,5.68865E+17,"Atlanta, GA",Eastern Time (US & Canada)
681452457,FALSE,finalized,3,2/25/15 2:46,negative,1,Flight Attendant Complaints,0.6842,United,,GottaGoFlying,,0,,2/20/15 12:01,5.68863E+17,,Eastern Time (US & Canada)
681452458,FALSE,finalized,3,2/25/15 2:26,negative,1,Customer Service Issue,1,United,,_jesseeka,,0,"[42.37525611, -71.24042938]",2/20/15 12:01,5.68863E+17,Massachusetts,Eastern Time (US & Canada)
681452459,FALSE,finalized,3,2/25/15 7:27,negative,0.6799,Flight Attendant Complaints,0.6799,United,,michaelotto71,,0,,2/20/15 11:53,5.68861E+17,USA,
681452460,FALSE,finalized,3,2/25/15 4:15,positive,1,,,United,,vnpeace,,0,,2/20/15 11:51,5.6886E+17,,
681452461,FALSE,finalized,3,2/25/15 5:37,negative,0.6545,Cancelled Flight,0.3306,United,,Scottsimanek,,0,,2/20/15 11:50,5.6886E+17,,
681452462,FALSE,finalized,3,2/25/15 3:08,positive,1,,,United,,AndyA3,,0,,2/20/15 11:48,5.6886E+17,San Francisco,Pacific Time (US & Canada)
681452463,FALSE,finalized,3,2/25/15 3:02,negative,0.642,Flight Attendant Complaints,0.642,United,,DT_Les,,0,,2/20/15 11:47,5.6886E+17,,
681452464,FALSE,finalized,3,2/25/15 6:54,negative,1,Customer Service Issue,0.6407,United,,DavidM2357,,0,,2/20/15 11:46,5.68859E+17,"Charleston, SC",
681452465,FALSE,finalized,3,2/25/15 2:14,negative,0.7087,Can't Tell,0.3707,United,,StartupReport,,3,,2/20/15 11:42,5.68858E+17,Portland,Pacific Time (US & Canada)
681452466,FALSE,finalized,3,2/25/15 0:55,negative,1,Flight Booking Problems,0.6591,United,,AMaxwellKerr,,2,,2/20/15 11:42,5.68858E+17,,
681452468,FALSE,finalized,3,2/25/15 3:30,negative,1,Can't Tell,1,United,,DubsterCali,,1,,2/20/15 11:41,5.68858E+17,Corrupt California,Pacific Time (US & Canada)
681452471,FALSE,finalized,3,2/25/15 4:29,negative,0.6706,longlines,0.3412,United,,shanp611,,0,,2/20/15 11:39,5.68857E+17,"Cleveland, OH",
681452472,FALSE,finalized,3,2/25/15 0:42,positive,0.6639,,0,United,,YouSoFancy,,0,,2/20/15 11:31,5.68856E+17,Being not the one,Pacific Time (US & Canada)
681452473,FALSE,finalized,3,2/25/15 5:44,negative,1,Bad Flight,0.674,United,,Paul_Faust,,1,,2/20/15 11:31,5.68855E+17,New York,
681452474,FALSE,finalized,3,2/25/15 4:07,neutral,0.6838,,0,United,,ItsmeAndrewC,,0,,2/20/15 11:31,5.68855E+17,,
681452475,FALSE,finalized,3,2/25/15 3:23,neutral,0.7034,,0,United,,AndyA3,,0,,2/20/15 11:30,5.68855E+17,San Francisco,Pacific Time (US & Canada)
681452476,FALSE,finalized,3,2/25/15 8:28,negative,0.6733,Cancelled Flight,0.6733,United,,vnpeace,,0,,2/20/15 11:29,5.68855E+17,,
681452477,FALSE,finalized,3,2/25/15 5:58,negative,1,Lost Luggage,0.3437,United,,christinerimay,,0,,2/20/15 11:27,5.68854E+17,Someplace saving something,Eastern Time (US & Canada)
681452478,FALSE,finalized,3,2/25/15 2:03,negative,1,Bad Flight,0.6774,United,,MikeJJT,,1,,2/20/15 11:26,5.68854E+17,"New York, NY",Eastern Time (US & Canada)
681452479,FALSE,finalized,3,2/25/15 9:37,negative,0.6531,Customer Service Issue,0.6531,United,,VCollins82,,0,,2/20/15 11:25,5.68854E+17,"Washington, DC ",
681452480,FALSE,finalized,3,2/25/15 9:52,positive,1,,,United,,Easy_E_,,0,,2/20/15 11:22,5.68853E+17,Tri State NY area...,Eastern Time (US & Canada)
681452481,FALSE,finalized,3,2/25/15 2:36,neutral,1,,,United,,ScribblersNook,,0,,2/20/15 11:22,5.68853E+17,"Atlanta, GA",Eastern Time (US & Canada)
681452484,FALSE,finalized,3,2/25/15 9:54,negative,1,Customer Service Issue,0.3586,United,,bugstory,,0,,2/20/15 11:15,5.68852E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452485,FALSE,finalized,3,2/25/15 6:28,negative,1,Customer Service Issue,0.6593,United,,ssapol5722,,0,,2/20/15 11:15,5.68852E+17,New Jersey,Quito
681452486,FALSE,finalized,3,2/25/15 3:31,negative,1,Customer Service Issue,0.6804,United,,bugstory,,0,,2/20/15 11:15,5.68851E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452487,FALSE,finalized,3,2/25/15 9:51,negative,1,Flight Booking Problems,0.6806,United,,DuncanKneeDeep,,1,,2/20/15 11:13,5.68851E+17,The Gaming Cartel,Amsterdam
681452488,FALSE,finalized,3,2/25/15 1:58,negative,1,Customer Service Issue,0.6787,United,,bugstory,,0,,2/20/15 11:13,5.68851E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452489,FALSE,finalized,3,2/25/15 7:44,negative,1,Customer Service Issue,1,United,,bugstory,,0,,2/20/15 11:12,5.68851E+17,"Baltimore, MD",Eastern Time (US & Canada)
681452490,FALSE,finalized,3,2/25/15 7:47,negative,1,Late Flight,0.3763,United,,PFcurator,,1,,2/20/15 11:05,5.68849E+17,,
681452491,FALSE,finalized,3,2/25/15 8:14,positive,1,,,United,,MarthaH65165635,,0,,2/20/15 11:05,5.68849E+17,,
681452492,FALSE,finalized,3,2/25/15 3:51,negative,1,Cancelled Flight,1,United,,PFcurator,,0,,2/20/15 11:04,5.68849E+17,,
681452493,FALSE,finalized,3,2/25/15 9:27,negative,1,Bad Flight,1,United,,PamelaBacorn,,1,,2/20/15 11:02,5.68848E+17,Santa Barbara CA,Pacific Time (US & Canada)
681452494,FALSE,finalized,3,2/25/15 9:12,neutral,1,,,United,,rkjohnson2,,0,,2/20/15 11:00,5.68848E+17,,
681452495,FALSE,finalized,3,2/25/15 9:27,neutral,0.6907,,,United,,VidFall,,0,,2/20/15 11:00,5.68848E+17,USA,Eastern Time (US & Canada)
681452496,FALSE,finalized,3,2/25/15 4:31,negative,0.6718,Late Flight,0.6718,United,,geoff_lane,,1,,2/20/15 10:58,5.68847E+17,D.C.,Eastern Time (US & Canada)
681452497,FALSE,finalized,3,2/25/15 1:36,neutral,1,,,United,,ant_kneee,,0,,2/20/15 10:55,5.68846E+17,Chicago & Worldwide,Central Time (US & Canada)
681452498,FALSE,finalized,3,2/25/15 1:51,positive,1,,,United,,rockstarbrands,,0,,2/20/15 10:52,5.68846E+17,YHZ,Atlantic Time (Canada)
681452499,FALSE,finalized,3,2/25/15 4:41,positive,1,,,United,,Easy_E_,,0,,2/20/15 10:51,5.68846E+17,Tri State NY area...,Eastern Time (US & Canada)
681452500,FALSE,finalized,3,2/25/15 4:01,negative,0.6667,Flight Booking Problems,0.6667,United,,DuncanKneeDeep,,1,,2/20/15 10:48,5.68845E+17,The Gaming Cartel,Amsterdam
681452501,FALSE,finalized,3,2/25/15 7:37,positive,0.6889,,,United,,alinosa,,0,,2/20/15 10:46,5.68844E+17,South Texas,Central Time (US & Canada)
681452502,FALSE,finalized,3,2/25/15 9:18,negative,1,Flight Booking Problems,0.6333,United,,paul_chard63,,0,,2/20/15 10:46,5.68844E+17,"Celebration, FL ",Eastern Time (US & Canada)
681452503,FALSE,finalized,3,2/25/15 9:58,neutral,0.6717,,0,United,,paul_chard63,,1,,2/20/15 10:40,5.68843E+17,"Celebration, FL ",Eastern Time (US & Canada)
681452504,FALSE,finalized,3,2/25/15 2:45,positive,0.7185,,,United,,datachick,,0,"[43.68346133, -79.61394084]",2/20/15 10:39,5.68842E+17,"Toronto, ON",Eastern Time (US & Canada)
681452505,FALSE,finalized,3,2/25/15 8:17,negative,1,Lost Luggage,0.6739,United,,iamawarplane,,1,,2/20/15 10:36,5.68842E+17,"Austin, Texas",
681452506,FALSE,finalized,3,2/25/15 7:03,neutral,0.3375,,0,United,,dlm_3,,0,,2/20/15 10:36,5.68842E+17,Global,Eastern Time (US & Canada)
681452507,FALSE,finalized,3,2/25/15 4:12,negative,1,Flight Booking Problems,1,United,,mikebrandes,,0,,2/20/15 10:32,5.68841E+17,"Minneapolis, MN",Eastern Time (US & Canada)
681452508,FALSE,finalized,3,2/25/15 9:52,positive,1,,,United,,SoyCoder,,0,"[45.58977875, -122.59182952]",2/20/15 10:20,5.68838E+17,,Central Time (US & Canada)
681452509,FALSE,finalized,3,2/25/15 6:36,neutral,0.6374,,0,United,,BananaPants06,,0,,2/20/15 10:18,5.68837E+17,Chicago,Central Time (US & Canada)
681452511,FALSE,finalized,3,2/25/15 5:37,negative,1,Lost Luggage,1,United,,Eileen429,,0,,2/20/15 10:16,5.68837E+17,"Red Bank, NJ",Central Time (US & Canada)
681452512,FALSE,finalized,3,2/25/15 0:59,negative,1,Can't Tell,0.7016,United,,VitalMX,,0,,2/20/15 10:16,5.68837E+17,,Pacific Time (US & Canada)
681452513,FALSE,finalized,3,2/25/15 9:45,negative,1,Late Flight,0.6663,United,,geoff_lane,,0,,2/20/15 10:13,5.68836E+17,D.C.,Eastern Time (US & Canada)
681452514,FALSE,finalized,3,2/25/15 9:31,positive,1,,,United,,lcadler,,0,,2/20/15 10:11,5.68835E+17,,Pacific Time (US & Canada)
681452515,FALSE,finalized,3,2/25/15 3:12,neutral,0.6699,,,United,,ssegraves,,0,,2/20/15 10:10,5.68835E+17,PDX / LGA / TXL / ‰Пц,Central Time (US & Canada)
681452517,FALSE,finalized,3,2/25/15 8:34,neutral,0.3569,,0,United,,dizbaa1,,0,,2/20/15 10:09,5.68835E+17,,Eastern Time (US & Canada)
681452519,FALSE,finalized,3,2/25/15 8:09,negative,1,Customer Service Issue,0.3608,United,,BananaPants06,,1,,2/20/15 10:09,5.68835E+17,Chicago,Central Time (US & Canada)
681452520,FALSE,finalized,3,2/25/15 0:49,positive,1,,,United,,mom23185,,0,,2/20/15 10:09,5.68835E+17,,
681452521,FALSE,finalized,3,2/25/15 0:41,neutral,1,,,United,,ScribblersNook,,0,,2/20/15 10:09,5.68835E+17,"Atlanta, GA",Eastern Time (US & Canada)
681452522,FALSE,finalized,3,2/25/15 1:11,negative,1,Late Flight,1,United,,ssegraves,,0,,2/20/15 10:03,5.68833E+17,PDX / LGA / TXL / ‰Пц,Central Time (US & Canada)
681452523,FALSE,finalized,3,2/25/15 6:15,negative,0.6527,Late Flight,0.3395,United,,ScribblersNook,,0,,2/20/15 10:01,5.68833E+17,"Atlanta, GA",Eastern Time (US & Canada)
681452524,FALSE,finalized,3,2/25/15 4:24,positive,1,,,United,,Mammothchowder,,0,,2/20/15 10:01,5.68833E+17,Mammoth Lakes ,
681452525,FALSE,finalized,3,2/25/15 7:39,positive,1,,,United,,traceyleffler,,0,,2/20/15 10:00,5.68833E+17,"Boston, MA",Eastern Time (US & Canada)
681452526,FALSE,finalized,3,2/25/15 0:50,positive,0.6458,,,United,,DanSeldow,,0,,2/20/15 10:00,5.68833E+17,New Jersey,Eastern Time (US & Canada)
681452527,FALSE,finalized,3,2/25/15 8:17,positive,1,,,United,,Westonworld,,0,,2/20/15 9:59,5.68832E+17,,
681452528,FALSE,finalized,3,2/25/15 7:55,negative,1,Customer Service Issue,0.3555,United,,paul_chard63,,1,"[28.34834331, -81.48581918]",2/20/15 9:58,5.68832E+17,"Celebration, FL ",Eastern Time (US & Canada)
681452529,FALSE,finalized,3,2/25/15 7:12,negative,1,Bad Flight,1,United,,Mortars254,,1,,2/20/15 9:57,5.68832E+17,The Commonwealth of Virginia,Quito
681452531,FALSE,finalized,3,2/25/15 9:12,neutral,1,,,United,,LifeofPL,,0,"[25.07815796, 55.13798672]",2/20/15 9:57,5.68832E+17,,
681452534,FALSE,finalized,3,2/25/15 4:24,negative,1,Damaged Luggage,0.6406,United,,mrphoto,,0,,2/20/15 9:56,5.68832E+17,"Chew Valley, North Somerset UK",London
681452535,FALSE,finalized,3,2/25/15 0:57,neutral,0.6651,,,United,,pacers49,,0,,2/20/15 9:54,5.68831E+17,,
681452536,FALSE,finalized,3,2/25/15 0:32,negative,1,Late Flight,0.3594,United,,theoli_co,,0,,2/20/15 9:53,5.68831E+17,"Newark, NJ",Central Time (US & Canada)
681452537,FALSE,finalized,3,2/25/15 3:46,negative,1,Can't Tell,0.6495,United,,abigailedge,,0,,2/20/15 9:53,5.68831E+17,"Brighton, UK",London
681452539,FALSE,finalized,3,2/25/15 8:11,neutral,1,,,United,,LRuns4Cupcakes,,0,,2/20/15 9:52,5.68831E+17,NY,
681452541,FALSE,finalized,3,2/25/15 9:33,negative,0.656,Late Flight,0.3555,United,,SoyCoder,,1,"[45.58986727, -122.59182577]",2/20/15 9:49,5.6883E+17,,Central Time (US & Canada)
681452542,FALSE,finalized,3,2/25/15 6:59,negative,1,Can't Tell,0.663,United,,riad_otoum,,0,,2/20/15 9:44,5.68829E+17,"Louisville, KY",
681452543,FALSE,finalized,3,2/25/15 1:27,negative,0.683,Customer Service Issue,0.3525,United,,ScribblersNook,,0,,2/20/15 9:43,5.68828E+17,"Atlanta, GA",Eastern Time (US & Canada)
681452544,FALSE,finalized,3,2/25/15 3:37,negative,1,Customer Service Issue,1,United,,riad_otoum,,0,,2/20/15 9:43,5.68828E+17,"Louisville, KY",
681452545,FALSE,finalized,3,2/25/15 10:37,negative,1,Late Flight,1,United,,hplager,,0,"[37.6202411, -122.3883092]",2/20/15 9:42,5.68828E+17,Bay Area,Quito
681452546,FALSE,finalized,3,2/25/15 9:29,negative,1,Customer Service Issue,1,United,,44Stocker,,0,,2/20/15 9:41,5.68828E+17,,
681452547,FALSE,finalized,3,2/25/15 8:41,negative,1,Customer Service Issue,1,United,,MR_G_LISTER,,0,,2/20/15 9:41,5.68828E+17,"Benice Veach, CA",Eastern Time (US & Canada)
681452548,FALSE,finalized,3,2/25/15 4:40,negative,1,Flight Attendant Complaints,0.6746,United,,44Stocker,,0,,2/20/15 9:36,5.68826E+17,,
681452550,FALSE,finalized,3,2/25/15 6:36,negative,1,Late Flight,0.6533,United,,BpfallonNYC,,0,,2/20/15 9:35,5.68826E+17,,
681452551,FALSE,finalized,3,2/25/15 9:04,negative,1,Customer Service Issue,1,United,,dlm_3,,1,,2/20/15 9:35,5.68826E+17,Global,Eastern Time (US & Canada)
681452552,FALSE,finalized,3,2/25/15 7:46,negative,1,Late Flight,1,United,,LRuns4Cupcakes,,0,,2/20/15 9:33,5.68826E+17,NY,
681452554,FALSE,finalized,3,2/25/15 3:23,neutral,1,,,United,,LifeofPL,,0,"[25.0779704, 55.13808289]",2/20/15 9:33,5.68826E+17,,
681452555,FALSE,finalized,3,2/25/15 2:49,negative,1,Flight Attendant Complaints,0.3502,United,,LRuns4Cupcakes,,0,,2/20/15 9:32,5.68825E+17,NY,
681452556,FALSE,finalized,3,2/25/15 5:59,negative,1,Bad Flight,0.6947,United,,markbrownwriter,,0,,2/20/15 9:30,5.68825E+17,"Studio City, CA",Tehran
681452557,FALSE,finalized,3,2/25/15 7:44,negative,1,Customer Service Issue,1,United,,LRuns4Cupcakes,,0,,2/20/15 9:25,5.68824E+17,NY,
681452558,FALSE,finalized,3,2/25/15 5:45,negative,1,Late Flight,1,United,,alinosa,,0,,2/20/15 9:22,5.68823E+17,South Texas,Central Time (US & Canada)
681452559,FALSE,finalized,3,2/25/15 4:31,positive,1,,,United,,Sweet_Curly,,0,,2/20/15 9:20,5.68822E+17,,Berlin
681452560,FALSE,finalized,3,2/25/15 8:21,negative,1,Flight Booking Problems,0.6954,United,,LifeofPL,,0,"[25.07772121, 55.13822432]",2/20/15 9:15,5.68821E+17,,
681452561,FALSE,finalized,3,2/25/15 3:58,negative,1,Cancelled Flight,0.6831,United,,Eileen429,,0,,2/20/15 9:15,5.68821E+17,"Red Bank, NJ",Central Time (US & Canada)
681452562,FALSE,finalized,3,2/25/15 4:22,negative,1,Flight Booking Problems,0.343,United,,n_moffitt,,0,,2/20/15 9:13,5.68821E+17,Denver,
681452563,FALSE,finalized,3,2/25/15 8:50,negative,1,Late Flight,0.3486,United,,RickWasfy,,0,,2/20/15 9:08,5.68819E+17,Calgary,
681452564,FALSE,finalized,3,2/25/15 3:50,negative,1,Customer Service Issue,1,United,,mariel_soraya,,0,,2/20/15 9:07,5.68819E+17,,Eastern Time (US & Canada)
681452565,FALSE,finalized,3,2/25/15 3:49,positive,1,,,United,,TaylorWoot,,0,,2/20/15 9:06,5.68819E+17,Easley SC,Eastern Time (US & Canada)
681452566,FALSE,finalized,3,2/25/15 7:50,neutral,0.6633,,,United,,rockstarbrands,,0,,2/20/15 9:06,5.68819E+17,YHZ,Atlantic Time (Canada)
681452567,FALSE,finalized,3,2/25/15 3:11,neutral,1,,,United,,jcpowell1285,,0,,2/20/15 9:03,5.68818E+17,,
681452568,FALSE,finalized,3,2/25/15 9:05,positive,0.6746,,0,United,,alexster4324,,0,,2/20/15 9:03,5.68818E+17,,
681452569,FALSE,finalized,3,2/25/15 8:06,negative,0.7069,Can't Tell,0.3583,United,,AndyA3,,0,,2/20/15 9:02,5.68818E+17,San Francisco,Pacific Time (US & Canada)
681452570,FALSE,finalized,3,2/25/15 1:26,positive,0.6641,,0,United,,redirsrm,,0,,2/20/15 9:02,5.68818E+17,,Eastern Time (US & Canada)
681452571,FALSE,finalized,3,2/25/15 9:23,negative,1,Lost Luggage,1,United,,NorbertJaw,,0,,2/20/15 9:01,5.68818E+17,,
681452572,FALSE,finalized,3,2/25/15 7:50,negative,1,Can't Tell,0.6867,United,,AndyA3,,0,,2/20/15 8:59,5.68817E+17,San Francisco,Pacific Time (US & Canada)
681452573,FALSE,finalized,3,2/25/15 9:14,negative,0.6598,Flight Booking Problems,0.6598,United,,karenharbert,,0,,2/20/15 8:54,5.68816E+17,"Columbia, MO",Eastern Time (US & Canada)
681452574,FALSE,finalized,3,2/25/15 1:26,neutral,0.6832,,0,United,,OliviaFett,,0,"[30.15481071, -95.43911291]",2/20/15 8:53,5.68816E+17,"Texas, duh! ",
681452575,FALSE,finalized,3,2/25/15 9:50,negative,1,Can't Tell,1,United,,riad_otoum,,0,,2/20/15 8:53,5.68816E+17,"Louisville, KY",
681452576,FALSE,finalized,3,2/25/15 6:08,neutral,1,,,United,,riad_otoum,,0,,2/20/15 8:52,5.68816E+17,"Louisville, KY",
681452577,FALSE,finalized,3,2/25/15 8:29,negative,1,Lost Luggage,0.6606,United,,Frannyonthego,,0,,2/20/15 8:52,5.68815E+17,NYC,
681452578,FALSE,finalized,3,2/25/15 0:35,negative,0.6832,Customer Service Issue,0.6832,United,,riad_otoum,,0,,2/20/15 8:51,5.68815E+17,"Louisville, KY",
681452579,FALSE,finalized,3,2/25/15 8:55,negative,0.6652,Can't Tell,0.3348,United,,robthecameraman,,0,,2/20/15 8:51,5.68815E+17,Tetbury,London
681452580,FALSE,finalized,3,2/25/15 1:45,positive,1,,,United,,Gouwerijn,,0,,2/20/15 8:51,5.68815E+17,Alphen aan den Rijn,Amsterdam
681452581,FALSE,finalized,3,2/25/15 4:59,negative,1,Customer Service Issue,0.6317,United,,LifeofPL,,0,"[25.0776918, 55.13824067]",2/20/15 8:47,5.68814E+17,,
681452582,FALSE,finalized,3,2/25/15 5:12,neutral,0.6915,,0,United,,_mhertz,,0,,2/20/15 8:44,5.68814E+17,,Pacific Time (US & Canada)
681452583,FALSE,finalized,3,2/25/15 1:32,negative,1,Can't Tell,1,United,,_mhertz,,0,,2/20/15 8:44,5.68813E+17,,Pacific Time (US & Canada)
681452584,FALSE,finalized,3,2/25/15 9:20,negative,1,Customer Service Issue,1,United,,_mhertz,,0,,2/20/15 8:44,5.68813E+17,,Pacific Time (US & Canada)
681452585,FALSE,finalized,3,2/25/15 2:41,negative,1,Late Flight,0.6716,United,,_mhertz,,0,,2/20/15 8:43,5.68813E+17,,Pacific Time (US & Canada)
681452586,FALSE,finalized,3,2/25/15 9:17,negative,1,Late Flight,0.6404,United,,JBrazie,,0,,2/20/15 8:42,5.68813E+17,,
681452587,FALSE,finalized,3,2/25/15 6:04,negative,1,longlines,0.3575,United,,barry_croker,,0,,2/20/15 8:39,5.68812E+17,Manassas VA,
681452588,FALSE,finalized,3,2/25/15 4:33,neutral,0.6403,,0,United,,karenharbert,,0,,2/20/15 8:38,5.68812E+17,"Columbia, MO",Eastern Time (US & Canada)
681452589,FALSE,finalized,3,2/25/15 8:42,negative,1,Lost Luggage,0.6915,United,,ParsnipButter,,0,,2/20/15 8:34,5.68811E+17,,
681452590,FALSE,finalized,3,2/25/15 7:35,neutral,0.6685,,0,United,,lifeisabeech8,,0,,2/20/15 8:34,5.68811E+17,,Eastern Time (US & Canada)
681452591,FALSE,finalized,3,2/25/15 9:50,negative,1,Lost Luggage,1,United,,TaylorWoot,,0,,2/20/15 8:33,5.68811E+17,Easley SC,Eastern Time (US & Canada)
681452592,FALSE,finalized,3,2/25/15 1:59,positive,0.6832,,0,United,,rdahlstrom99,,0,,2/20/15 8:32,5.68811E+17,"МПT: 40.635407,-73.991869",
681452593,FALSE,finalized,3,2/25/15 4:19,neutral,0.6522,,0,United,,kamaro67,,0,,2/20/15 8:32,5.68811E+17,,Mountain Time (US & Canada)
681452594,FALSE,finalized,3,2/25/15 0:42,negative,1,Late Flight,1,United,,JedediahBila,,1,,2/20/15 8:31,5.6881E+17,"New York City, baby",Eastern Time (US & Canada)
681452595,FALSE,finalized,3,2/25/15 10:28,negative,1,Late Flight,0.6781,United,,admiralkate,,0,,2/20/15 8:29,5.6881E+17,,Atlantic Time (Canada)
681452596,FALSE,finalized,3,2/25/15 2:15,negative,1,Customer Service Issue,1,United,,dlm_3,,0,,2/20/15 8:29,5.6881E+17,Global,Eastern Time (US & Canada)
681452597,FALSE,finalized,3,2/25/15 2:21,positive,1,,,United,,ticopilot,,0,,2/20/15 8:29,5.6881E+17,"Washington, DC - USA",Eastern Time (US & Canada)
681452598,FALSE,finalized,3,2/25/15 6:22,negative,1,Customer Service Issue,0.6452,United,,a_a_ron_cbus,,0,,2/20/15 8:26,5.68809E+17,,
681452599,FALSE,finalized,3,2/25/15 6:49,negative,0.6893,Can't Tell,0.3495,United,,ZachHonig,,0,"[0.0, 0.0]",2/20/15 8:24,5.68808E+17,"New York, New York",Eastern Time (US & Canada)
681452600,FALSE,finalized,3,2/25/15 9:47,negative,1,Late Flight,0.6552,United,,MattFrederick00,,0,,2/20/15 8:22,5.68808E+17,,
681452601,FALSE,finalized,3,2/25/15 5:14,negative,1,Bad Flight,1,United,,globalnearshore,,0,,2/20/15 8:22,5.68808E+17,"Off: NYC, Home: Hoboken, NJ",Eastern Time (US & Canada)
